plant_name,plant_id_epa,plant_id_eia,unitid,generator_id,boiler_id,fuel_type_primary,fuel_type_code,fuel_type_eia,prime_mover_code,edat_capacity_mw,heat_input_mmbtu,generator_id_match_method,op_status,op_status_date
John E Amos,3935.0,3935.0,AUX3,,,Diesel Oil,DFO,,ST,598.0,1160.2,,Operating,
Kanawha River,3936.0,3936.0,1,1,1,Coal,CBL,BIT,ST,242.0,,X-walk from Travis,RET,Mar/31/2017 
Kanawha River,3936.0,3936.0,2,2,2,Coal,CBL,BIT,ST,242.0,,X-walk from Travis,RET,Mar/31/2017 
Fort Martin Power Station,3943.0,3943.0,1,1,1,Coal,CBL,BIT,ST,605.0,34604829.16,X-walk from Travis,OPR,Jan/01/1967 
Fort Martin Power Station,3943.0,3943.0,2,2,2,Coal,CBL,BIT,ST,600.0,28677695.65,X-walk from Travis,OPR,Jan/01/1968 
Harrison Power Station,3944.0,3944.0,1,1,1,Coal,CBL,BIT,ST,713.0,48238996.99,X-walk from Travis,OPR,Jan/01/1972 
Harrison Power Station,3944.0,3944.0,2,2,2,Coal,CBL,BIT,ST,710.0,33317753.81,X-walk from Travis,OPR,Jan/01/1973 
Harrison Power Station,3944.0,3944.0,3,3,3,Coal,CBL,BIT,ST,711.0,48675561.96,X-walk from Travis,OPR,Jan/01/1974 
Mitchell (WV),3948.0,3948.0,1,1,1,Coal,CBL,BIT,ST,900.0,36362363.49,X-walk from Travis,OPR,May/31/1971 
Mitchell (WV),3948.0,3948.0,2,2,2,Coal,CBL,BIT,ST,900.0,41771602.75,X-walk from Travis,OPR,May/31/1971 
Mitchell (WV),3948.0,3948.0,AUX1,,,Diesel Oil,DFO,,ST,663.0,76563.3,,Operating,
Mount Storm Power Station,3954.0,3954.0,1,1,1,Coal,CBL,BIT,ST,625.0,34936906.59,X-walk from Travis,OPR,Sep/20/1965 
Mount Storm Power Station,3954.0,3954.0,2,2,2,Coal,CBL,BIT,ST,625.0,34178390.19,X-walk from Travis,OPR,Jun/24/1966 
Mount Storm Power Station,3954.0,3954.0,3,3,3,Coal,CBL,BIT,ST,580.0,25171878.69,X-walk from Travis,OPR,Dec/08/1973 
Bay Front,3982.0,3982.0,1,5,1,Wood,WDS,WDS,ST,25.0,1435268.251,X-walk from Travis,OPR,Jul/01/1954 
Bay Front,3982.0,3982.0,1,6,1,Wood,WDS,NG,ST,25.0,1435268.251,X-walk from Travis,OPR,Jul/01/1954 
Bay Front,3982.0,3982.0,1,4,1,Wood,WDS,WDS,ST,25.0,1435268.251,X-walk from Travis,OPR,Jul/01/1954 
Bay Front,3982.0,3982.0,2,4,2,Wood,WDS,WDS,ST,25.0,1374355.126,X-walk from Travis,OPR,Jul/01/1952 
Bay Front,3982.0,3982.0,2,5,2,Wood,WDS,WDS,ST,25.0,1374355.126,X-walk from Travis,OPR,Jul/01/1952 
Bay Front,3982.0,3982.0,2,6,2,Wood,WDS,NG,ST,25.0,1374355.126,X-walk from Travis,OPR,Jul/01/1952 
Bay Front,3982.0,3982.0,5,4,5,Natural Gas,NG,WDS,ST,36.0,14738.631000000001,X-walk from Travis,OPR,Oct/01/1959 
Bay Front,3982.0,3982.0,5,5,5,Natural Gas,NG,WDS,ST,36.0,14738.631000000001,X-walk from Travis,OPR,Oct/01/1959 
Bay Front,3982.0,3982.0,5,6,5,Natural Gas,NG,NG,ST,36.0,14738.631000000001,X-walk from Travis,OPR,Oct/01/1959 
Fitchburg Generating Station,3991.0,3991.0,1,1,,Pipeline Natural Gas,NG,NG,GT,27.0,16967.1,X-walk from Travis,OPR,May/01/1973 
Fitchburg Generating Station,3991.0,3991.0,2,2,,Pipeline Natural Gas,NG,NG,GT,27.0,603.7,X-walk from Travis,OPR,May/01/1973 
Blount Street,3992.0,3992.0,1,1,1,,,BIT,,,,X-walk from Travis,OPR,Jun/04/1968 
Blount Street,3992.0,3992.0,2,1,2,,,BIT,,,,X-walk from Travis,OPR,Jun/07/1968 
Blount Street,3992.0,3992.0,8,6,8,Natural Gas,NG,NG,ST,54.0,667978.543,X-walk from Travis,OPR,Jun/01/1957 
Blount Street,3992.0,3992.0,9,7,9,Natural Gas,NG,NG,ST,55.0,660168.8929999999,X-walk from Travis,OPR,Jul/01/1961 
French Island,4005.0,4005.0,1,1,1,,,WDS,,,,X-walk from Travis,OPR,Sep/01/1940 
French Island,4005.0,4005.0,1,2,1,,,WDS,,,,X-walk from Travis,OPR,Sep/01/1940 
French Island,4005.0,4005.0,2,1,2,,,WDS,,,,X-walk from Travis,OPR,Sep/01/1940 
French Island,4005.0,4005.0,2,2,2,,,WDS,,,,X-walk from Travis,OPR,Sep/01/1940 
French Island,4005.0,4005.0,3,3,,Diesel Oil,DFO,DFO,GT,87.0,23110.154,X-walk from Travis,OPR,Jan/01/1974 
French Island,4005.0,4005.0,4,4,,Diesel Oil,DFO,DFO,GT,89.0,20414.552,X-walk from Travis,OPR,Jan/01/1974 
Wheaton Generating Plant,4014.0,4014.0,1,1,,Pipeline Natural Gas,NG,NG,GT,67.0,49393.49,X-walk from Travis,OPR,Jan/01/1972 
Wheaton Generating Plant,4014.0,4014.0,2,2,,Pipeline Natural Gas,NG,NG,GT,70.0,,X-walk from Travis,OPR,Jan/01/1972 
Wheaton Generating Plant,4014.0,4014.0,3,3,,Pipeline Natural Gas,NG,NG,GT,68.0,103361.524,X-walk from Travis,OPR,Jan/01/1972 
Wheaton Generating Plant,4014.0,4014.0,4,4,,Pipeline Natural Gas,NG,NG,GT,65.0,51627.952000000005,X-walk from Travis,OPR,Jan/01/1972 
Wheaton Generating Plant,4014.0,4014.0,5,5,,Diesel Oil,DFO,DFO,GT,65.0,,X-walk from Travis,OPR,Jan/01/1972 
Wheaton Generating Plant,4014.0,4014.0,6,6,,Diesel Oil,DFO,DFO,GT,74.0,13596.208999999999,X-walk from Travis,OPR,Jan/01/1972 
Port Washington Generating Station,4040.0,4040.0,11,1CT1,,Pipeline Natural Gas,NG,NG,CT,350.0,11190704.5,X-walk from Travis,OPR,Mar/03/2008 
Port Washington Generating Station,4040.0,4040.0,11,ST1,,Pipeline Natural Gas,NG,NG,CT,350.0,11190704.5,X-walk from Travis,OPR,Mar/03/2008 
Port Washington Generating Station,4040.0,4040.0,12,ST1,,Pipeline Natural Gas,NG,NG,CT,350.0,11191390.84,X-walk from Travis,OPR,Mar/04/2008 
Port Washington Generating Station,4040.0,4040.0,12,1CT2,,Pipeline Natural Gas,NG,NG,CT,350.0,11191390.84,X-walk from Travis,OPR,Mar/04/2008 
Port Washington Generating Station,4040.0,4040.0,21,ST2,,Pipeline Natural Gas,NG,NG,CT,350.0,8845276.641,X-walk from Travis,OPR,Jul/01/2005 
Port Washington Generating Station,4040.0,4040.0,21,2CT1,,Pipeline Natural Gas,NG,NG,CT,350.0,8845276.641,X-walk from Travis,OPR,Jul/01/2005 
Port Washington Generating Station,4040.0,4040.0,22,ST2,,Pipeline Natural Gas,NG,NG,CT,350.0,9223852.677000001,X-walk from Travis,OPR,Jul/01/2005 
Port Washington Generating Station,4040.0,4040.0,22,2CT2,,Pipeline Natural Gas,NG,NG,CT,350.0,9223852.677000001,X-walk from Travis,OPR,Jul/01/2005 
South Oak Creek,4041.0,4041.0,5,5,5,Coal,CBL,RC,ST,275.0,15776321.52,X-walk from Travis,OPR,Dec/01/1959 
South Oak Creek,4041.0,4041.0,6,6,6,Coal,CBL,RC,ST,275.0,11335143.67,X-walk from Travis,OPR,Nov/01/1961 
South Oak Creek,4041.0,4041.0,7,7,7,Coal,CBL,RC,ST,330.0,6376404.3610000005,X-walk from Travis,OPR,Mar/01/1965 
South Oak Creek,4041.0,4041.0,8,8,8,Coal,CBL,RC,ST,330.0,11427016.71,X-walk from Travis,OPR,Oct/01/1967 
Valley (WEPCO),4042.0,4042.0,1,1,1,Pipeline Natural Gas,NG,NG,ST,650.0,1908613.006,X-walk from Travis,OPR,Jun/01/1968 
Valley (WEPCO),4042.0,4042.0,2,1,2,Pipeline Natural Gas,NG,NG,ST,650.0,1816839.68,X-walk from Travis,OPR,Jun/01/1968 
Valley (WEPCO),4042.0,4042.0,3,2,3,Pipeline Natural Gas,NG,NG,ST,650.0,2588142.828,X-walk from Travis,OPR,Mar/01/1969 
Valley (WEPCO),4042.0,4042.0,4,2,4,Pipeline Natural Gas,NG,NG,ST,650.0,2538743.752,X-walk from Travis,OPR,Mar/01/1969 
Edgewater (4050),4050.0,4050.0,4,4,4,Coal,CBL,SUB,ST,390.0,12005406.58,X-walk from Travis,OPR,Dec/01/1969 
Edgewater (4050),4050.0,4050.0,5,5,5,Coal,CBL,SUB,ST,460.0,26736926.92,X-walk from Travis,OPR,Mar/01/1985 
Rock River,4057.0,4057.0,CT3,3,,Natural Gas,NG,NG,GT,28.0,43264.2,X-walk from Travis,OPR,Jul/01/1967 
Rock River,4057.0,4057.0,CT5A,5,,Pipeline Natural Gas,NG,NG,GT,40.0,71545.6,X-walk from Travis,OPR,May/01/1972 
Rock River,4057.0,4057.0,CT5B,5,,Pipeline Natural Gas,NG,NG,GT,40.0,71557.2,X-walk from Travis,OPR,May/01/1972 
Rock River,4057.0,4057.0,CT6A,6,,Pipeline Natural Gas,NG,NG,GT,39.0,101154.2,X-walk from Travis,OPR,May/01/1972 
Rock River,4057.0,4057.0,CT6B,6,,Pipeline Natural Gas,NG,NG,GT,39.0,101193.6,X-walk from Travis,OPR,May/01/1972 
Sheepskin,4059.0,4059.0,CT1A,1,,Natural Gas,NG,NG,GT,22.0,32431.6,X-walk from Travis,OPR,Dec/01/1969 
Sheepskin,4059.0,4059.0,CT1B,1,,Natural Gas,NG,NG,GT,22.0,31921.3,X-walk from Travis,OPR,Dec/01/1969 
Pulliam,4072.0,4072.0,32,31,,Pipeline Natural Gas,NG,NG,GT,110.0,879092.6009999999,Manual,Operating,
Pulliam,4072.0,4072.0,7,7,7,Coal,CBL,SUB,ST,100.0,851995.603,X-walk from Travis,OPR,Jan/01/1958 
Pulliam,4072.0,4072.0,8,8,8,Coal,CBL,SUB,ST,160.0,2795071.586,X-walk from Travis,OPR,Jan/01/1964 
West Marinette,4076.0,4076.0,**33,33,,Pipeline Natural Gas,NG,NG,GT,110.0,1021592.411,X-walk from Travis,OPR,
West Marinette,4076.0,7799.0,**34,34,,Pipeline Natural Gas,NG,NG,GT,105.0,572301.2629999999,X-walk from Travis,OPR,
West Marinette,4076.0,4076.0,31A,31,,Pipeline Natural Gas,NG,NG,GT,35.0,148906.195,X-walk from Travis,OPR,
West Marinette,4076.0,4076.0,31B,31,,Pipeline Natural Gas,NG,NG,GT,35.0,93115.552,X-walk from Travis,OPR,
West Marinette,4076.0,4076.0,32A,32,,Pipeline Natural Gas,NG,NG,GT,35.0,13886.775,X-walk from Travis,OPR,
West Marinette,4076.0,4076.0,32B,32,,Pipeline Natural Gas,NG,NG,GT,35.0,14256.347,X-walk from Travis,OPR,
Weston,4078.0,4078.0,2,2,2,Pipeline Natural Gas,NG,NG,ST,100.0,71804.826,X-walk from Travis,OPR,Jan/01/1960 
Weston,4078.0,4078.0,3,3,3,Coal,CBL,SUB,ST,400.0,7573244.607000001,X-walk from Travis,OPR,Oct/03/1981 
Weston,4078.0,4078.0,32A,32,,Pipeline Natural Gas,NG,NG,GT,35.0,200174.772,X-walk from Travis,OPR,Jun/01/1973 
Weston,4078.0,4078.0,32B,32,,Pipeline Natural Gas,NG,NG,GT,33.0,194390.75699999998,X-walk from Travis,OPR,May/25/1973 
Weston,4078.0,4078.0,4,4,4,Coal,CBL,SUB,ST,625.0,27961525.99,X-walk from Travis,OPR,Nov/08/2007 
Arcadia Municipal,4100.0,4100.0,10,10,,,,DFO,,,,X-walk from Travis,OPR,May/01/2007 
Arcadia Municipal,4100.0,4100.0,7,7,,,,DFO,,,,X-walk from Travis,OPR,May/01/2002 
Arcadia Municipal,4100.0,4100.0,8,8,,,,DFO,,,,X-walk from Travis,OPR,May/01/2002 
Arcadia Municipal,4100.0,4100.0,9,9,,,,DFO,,,,X-walk from Travis,OPR,Nov/01/2002 
Elroy Municipal Electric Utility,4113.0,4113.0,6,1A,,,,DFO,,,,X-walk from Travis,OPR,Feb/01/2005 
Elroy Municipal Electric Utility,4113.0,4113.0,7,2A,,,,DFO,,,,X-walk from Travis,OPR,Feb/01/2005 
Fennimore Municipal,4114.0,4114.0,6,6,,,,DFO,,,,X-walk from Travis,OPR,Dec/01/1999 
Fennimore Municipal,4114.0,4114.0,7,7,,,,DFO,,,,X-walk from Travis,OPR,Dec/01/1999 
Fennimore Municipal,4114.0,4114.0,8,8,,,,DFO,,,,X-walk from Travis,OPR,Dec/01/1999 
Manitowoc,4125.0,4125.0,8,5,8,Petroleum Coke,PC,WDS,ST,225.0,521664.631,X-walk from Travis,OPR,Jul/01/1990 
Manitowoc,4125.0,4125.0,8,6,8,Petroleum Coke,PC,WDS,ST,225.0,521664.631,X-walk from Travis,OPR,Jul/01/1990 
Manitowoc,4125.0,4125.0,8,4,8,Petroleum Coke,PC,PC,ST,225.0,521664.631,X-walk from Travis,OPR,Jul/01/1990 
Manitowoc,4125.0,4125.0,9,9,9,Petroleum Coke,PC,PC,ST,525.0,1608965.711,X-walk from Travis,OPR,Aug/15/2005 
New Lisbon Municipal Elec & Water Dept,4130.0,4130.0,6,6,,,,DFO,,,,X-walk from Travis,OPR,Jul/01/2005 
New Lisbon Municipal Elec & Water Dept,4130.0,4130.0,7,7,,,,DFO,,,,X-walk from Travis,OPR,Jul/01/2005 
Genoa,4143.0,4143.0,1,ST3,1,Coal,CBL,SUB,ST,400.0,10066523.44,X-walk from Travis,OPR,Jul/21/1969 
Dave Johnston,4158.0,4158.0,BW41,1,BW41,Coal,CBL,SUB,ST,120.0,7699833.95,X-walk from Travis,OPR,Nov/08/1958 
Dave Johnston,4158.0,4158.0,BW42,2,BW42,Coal,CBL,SUB,ST,120.0,9136551.395,X-walk from Travis,OPR,Oct/01/1960 
Dave Johnston,4158.0,4158.0,BW43,3,BW43,Coal,CBL,SUB,ST,260.0,15903241.29,X-walk from Travis,OPR,Sep/12/1964 
Dave Johnston,4158.0,4158.0,BW44,4,BW44,Coal,CBL,SUB,ST,375.0,25491965.18,X-walk from Travis,OPR,Jan/01/1972 
Naughton,4162.0,4162.0,1,1,1,Coal,CBL,SUB,ST,176.0,14255653.85,X-walk from Travis,OPR,May/15/1963 
Naughton,4162.0,4162.0,2,2,2,Coal,CBL,SUB,ST,234.0,15217860.9,X-walk from Travis,OPR,Oct/15/1968 
Naughton,4162.0,4162.0,3,3,3,Coal,CBL,SUB,ST,315.0,24238011.02,X-walk from Travis,OPR,Oct/01/1971 
Power Lane Steam Plant,4195.0,4195.0,1,ST1,1,,,NG,,,,X-walk from Travis,OPR,Jan/01/1966 
Power Lane Steam Plant,4195.0,4195.0,2,ST2,2,Pipeline Natural Gas,NG,NG,ST,28.0,55139.95,X-walk from Travis,OPR,Jan/01/1969 
Power Lane Steam Plant,4195.0,4195.0,3,ST3,3,Pipeline Natural Gas,NG,NG,ST,44.0,163741.575,X-walk from Travis,OPR,May/01/1977 
Walnut Energy,4256.0,4256.0,1,1,,,,NG,,,,X-walk from Travis,OPR,Apr/01/1986 
Walnut Energy,4256.0,4256.0,2,2,,,,NG,,,,X-walk from Travis,OPR,Apr/01/1986 
Easton 2,4257.0,4257.0,201,201,,,,DFO,,,,X-walk from Travis,OPR,May/01/1995 
Easton 2,4257.0,4257.0,202,202,,,,DFO,,,,X-walk from Travis,OPR,May/01/1995 
"Michigan Hub, LLC",4259.0,4259.0,1,1,1,Coal,CBL,BIT,ST,66.0,1230690.7820000001,860 gen file generator,OPR,May/16/1983 
Spencer,4266.0,4266.0,4,4,4,Pipeline Natural Gas,NG,NG,ST,66.0,112252.55,X-walk from Travis,OPR,Apr/01/1966 
Spencer,4266.0,4266.0,5,5,5,Pipeline Natural Gas,NG,NG,ST,66.0,134723.625,X-walk from Travis,OPR,Feb/01/1973 
J P Madgett,4271.0,4271.0,B1,1,B1,Coal,CBL,SUB,ST,430.0,22490586.92,X-walk from Travis,OPR,Nov/25/1979 
Thomas C Ferguson,4937.0,4937.0,CT-1,STG,CT-1,,,NG,,,,860 boiler/gen crosswalk - boiler,OP,
T C Ferguson Power Plant,4937.0,4937.0,CT-1,CT-1,CT-1,Pipeline Natural Gas,NG,NG,CT,197.0,13019253.74,X-walk from Travis,OPR,Mar/29/2014 
T C Ferguson Power Plant,4937.0,4937.0,CT-2,CT-2,CT-2,Pipeline Natural Gas,NG,NG,CT,197.0,12567075.0,X-walk from Travis,OPR,Mar/16/2014 
Thomas C Ferguson,4937.0,4937.0,CT-2,STG,CT-2,,,NG,,,,860 boiler/gen crosswalk - boiler,OP,
Barney M. Davis,4939.0,4939.0,1,1,1,Pipeline Natural Gas,NG,NG,ST,353.0,776028.57,X-walk from Travis,OPR,Jun/30/1974 
Barney M. Davis,4939.0,4939.0,3,3,3,Pipeline Natural Gas,NG,NG,CT,367.0,3243923.363,X-walk from Travis,OPR,Oct/22/2009 
Barney M. Davis,4939.0,4939.0,3,2,3,Pipeline Natural Gas,NG,NG,CT,367.0,3243923.363,X-walk from Travis,OPR,Oct/22/2009 
Barney M. Davis,4939.0,4939.0,4,4,4,Pipeline Natural Gas,NG,NG,CT,362.0,3223894.78,X-walk from Travis,OPR,Nov/02/2009 
Barney M. Davis,4939.0,4939.0,4,2,4,Pipeline Natural Gas,NG,NG,CT,362.0,3223894.78,X-walk from Travis,OPR,Nov/02/2009 
Riverside (4940),4940.0,4940.0,1501,1,1501,Pipeline Natural Gas,NG,NG,ST,500.0,509833.915,X-walk from Travis,OPR,Jun/30/1974 
Riverside (4940),4940.0,4940.0,1502,2,1502,Pipeline Natural Gas,NG,NG,ST,500.0,2593128.997,X-walk from Travis,OPR,Jun/30/1976 
Riverside (4940),4940.0,4940.0,1503,3,,Pipeline Natural Gas,NG,NG,GT,102.0,259028.8,X-walk from Travis,OPR,Mar/12/2008 
Riverside (4940),4940.0,4940.0,1504,4,,Pipeline Natural Gas,NG,NG,GT,102.0,254204.0,X-walk from Travis,OPR,Feb/28/2008 
Navajo Generating Station,4941.0,4941.0,1,NAV1,1,Coal,CBL,BIT,ST,820.0,47256958.4,X-walk from Travis,OPR,May/31/1974 
Navajo Generating Station,4941.0,4941.0,2,NAV2,2,Coal,CBL,BIT,ST,820.0,43950700.92,X-walk from Travis,OPR,Apr/01/1975 
Navajo Generating Station,4941.0,4941.0,3,NAV3,3,Coal,CBL,BIT,ST,820.0,44931067.55,X-walk from Travis,OPR,Apr/30/1976 
Cumberland Energy Center,5083.0,5083.0,004001,CUMB,,Pipeline Natural Gas,NG,NG,GT,99.0,459227.956,X-walk from Travis,OPR,May/31/1990 
Cumberland Energy Center,5083.0,5083.0,05001,CUMB2,,Pipeline Natural Gas,NG,NG,GT,110.0,646121.22,X-walk from Travis,OPR,May/02/2009 
James H Miller Jr,6002.0,6002.0,1,1,1,Coal,CBL,SUB,ST,736.0,54787502.65,X-walk from Travis,OPR,Jul/16/1978 
James H Miller Jr,6002.0,6002.0,2,2,2,Coal,CBL,SUB,ST,745.0,40534101.78,X-walk from Travis,OPR,Feb/01/1985 
James H Miller Jr,6002.0,6002.0,3,3,3,Coal,CBL,SUB,ST,731.0,51283345.28,X-walk from Travis,OPR,Feb/01/1989 
James H Miller Jr,6002.0,6002.0,4,4,4,Coal,CBL,SUB,ST,737.0,59166639.88,X-walk from Travis,OPR,Dec/05/1990 
Pleasants Power Station,6004.0,6004.0,1,1,1,Coal,CBL,RC,ST,750.0,35583317.18,X-walk from Travis,OPR,Jan/01/1979 
Pleasants Power Station,6004.0,6004.0,2,2,2,Coal,CBL,RC,ST,725.0,30388641.43,X-walk from Travis,OPR,Jan/01/1980 
White Bluff,6009.0,6009.0,1,1,1,Coal,CBL,SUB,ST,877.0,28495838.24,X-walk from Travis,OPR,Aug/22/1980 
White Bluff,6009.0,6009.0,2,2,2,Coal,CBL,SUB,ST,877.0,35653694.05,X-walk from Travis,OPR,Jul/23/1981 
Olive,6013.0,6013.0,01,O1,01,Pipeline Natural Gas,NG,NG,ST,44.0,,X-walk from Travis,OPR,Jan/01/1958 
Olive,6013.0,6013.0,02,O2,02,Pipeline Natural Gas,NG,NG,ST,55.0,,X-walk from Travis,OPR,Jan/01/1964 
Duck Creek,6016.0,6016.0,1,1,1,Coal,CBL,RC,ST,471.0,23470382.41,X-walk from Travis,OPR,Jun/26/1976 
Newton,6017.0,6017.0,1,1,1,Coal,CBL,RC,ST,652.0,23918940.66,X-walk from Travis,OPR,Nov/18/1977 
Newton,6017.0,6017.0,2,2,2,Coal,CBL,RC,ST,700.0,12099064.29,860 gen file generator,RET,Mar/27/2017 
East Bend,6018.0,6018.0,2,2,2,Coal,CBL,BIT,ST,680.0,41537357.16,X-walk from Travis,OPR,Mar/24/1981 
W H Zimmer Generating Station,6019.0,6019.0,1,ST1,1,Coal,CBL,BIT,ST,1490.0,51226199.18,X-walk from Travis,OPR,Mar/30/1991 
W H Zimmer Generating Station,6019.0,6019.0,A,ST1,,Pipeline Natural Gas,NG,BIT,ST,375.0,35683.216,111d newcrosswalk-orig,Operating,
W H Zimmer Generating Station,6019.0,6019.0,B,ST1,,Pipeline Natural Gas,NG,BIT,ST,375.0,33421.607,111d newcrosswalk-orig,Operating,
Craig,6021.0,6021.0,C1,1,C1,Coal,CBL,SUB,ST,479.0,26492314.45,X-walk from Travis,OPR,Jul/01/1980 
Craig,6021.0,6021.0,C2,2,C2,Coal,CBL,SUB,ST,473.0,31227004.57,X-walk from Travis,OPR,Nov/01/1979 
Craig,6021.0,6021.0,C3,3,C3,Coal,CBL,SUB,ST,485.0,29132818.39,X-walk from Travis,OPR,Oct/01/1984 
Coal Creek,6030.0,6030.0,1,1,1,Coal,CBL,RC,ST,625.0,45437239.43,X-walk from Travis,OPR,Aug/30/1979 
Coal Creek,6030.0,6030.0,2,2,2,Coal,CBL,RC,ST,625.0,38498049.35,X-walk from Travis,OPR,Jul/31/1981 
Killen Station,6031.0,6031.0,2,2,2,Coal,CBL,BIT,ST,680.0,35988024.65,X-walk from Travis,OPR,Jun/30/1982 
Belle River,6034.0,6034.0,1,ST1,1,Coal,CBL,RC,ST,700.0,30737662.81,X-walk from Travis,OPR,Apr/01/1984 
Belle River,6034.0,6034.0,2,ST2,2,Coal,CBL,RC,ST,700.0,38279739.06,X-walk from Travis,OPR,Apr/01/1985 
Belle River,6034.0,6034.0,CTG121,12-1,,Pipeline Natural Gas,NG,NG,GT,100.0,1501414.601,X-walk from Travis,OPR,Jul/01/1999 
Belle River,6034.0,6034.0,CTG122,12-2,,Pipeline Natural Gas,NG,NG,GT,100.0,1327741.017,X-walk from Travis,OPR,Jul/01/1999 
Belle River,6034.0,6034.0,CTG131,13-1,,Pipeline Natural Gas,NG,NG,GT,100.0,1197539.92,X-walk from Travis,OPR,Jul/01/1999 
Greenwood,6035.0,6035.0,1,1,1,Pipeline Natural Gas,NG,NG,ST,835.0,3965407.372,X-walk from Travis,OPR,Jun/01/1978 
Greenwood,6035.0,6035.0,CTG111,11-1,,Pipeline Natural Gas,NG,NG,GT,100.0,698497.828,X-walk from Travis,OPR,Jul/01/1999 
Greenwood,6035.0,6035.0,CTG112,11-2,,Pipeline Natural Gas,NG,NG,GT,100.0,837099.932,X-walk from Travis,OPR,Jul/01/1999 
Greenwood,6035.0,6035.0,CTG121,11-3,,Pipeline Natural Gas,NG,NG,GT,100.0,738080.565,X-walk from Travis,OPR,Jul/01/1999 
H L Spurlock,6041.0,6041.0,1,1,1,Coal,CBL,BIT,ST,350.0,19735471.51,X-walk from Travis,OPR,Sep/01/1977 
H L Spurlock,6041.0,6041.0,2,2,2,Coal,CBL,BIT,ST,590.0,32258608.1,X-walk from Travis,OPR,Mar/02/1981 
H L Spurlock,6041.0,6041.0,3,3,3,Coal,CBL,BIT,ST,310.0,17295540.88,X-walk from Travis,OPR,Nov/05/2004 
H L Spurlock,6041.0,6041.0,4,4,4,Coal,CBL,BIT,ST,310.0,18119598.12,X-walk from Travis,OPR,Dec/01/2008 
Manatee,6042.0,6042.0,MTCT3A,A,,Pipeline Natural Gas,NG,NG,CT,310.0,11830993.35,X-walk from Travis,OPR,Dec/10/2004 
Manatee,6042.0,6042.0,MTCT3A,3,,Pipeline Natural Gas,NG,NG,CT,310.0,11830993.35,X-walk from Travis,OPR,Dec/10/2004 
Manatee,6042.0,6042.0,MTCT3B,3,,Pipeline Natural Gas,NG,NG,CT,310.0,12272281.08,X-walk from Travis,OPR,Dec/12/2004 
Manatee,6042.0,6042.0,MTCT3B,B,,Pipeline Natural Gas,NG,NG,CT,310.0,12272281.08,X-walk from Travis,OPR,Dec/12/2004 
Manatee,6042.0,6042.0,MTCT3C,3,,Pipeline Natural Gas,NG,NG,CT,310.0,12267667.79,X-walk from Travis,OPR,Dec/18/2004 
Manatee,6042.0,6042.0,MTCT3C,C,,Pipeline Natural Gas,NG,NG,CT,310.0,12267667.79,X-walk from Travis,OPR,Dec/18/2004 
Manatee,6042.0,6042.0,MTCT3D,D,,Pipeline Natural Gas,NG,NG,CT,310.0,12215100.36,X-walk from Travis,OPR,Dec/16/2004 
Manatee,6042.0,6042.0,MTCT3D,3,,Pipeline Natural Gas,NG,NG,CT,310.0,12215100.36,X-walk from Travis,OPR,Dec/16/2004 
Manatee,6042.0,6042.0,PMT1,1,PMT1,Pipeline Natural Gas,NG,RFO,ST,835.0,7366680.819,X-walk from Travis,OPR,Oct/26/1976 
Manatee,6042.0,6042.0,PMT2,2,PMT2,Pipeline Natural Gas,NG,RFO,ST,835.0,7420819.632999999,X-walk from Travis,OPR,Dec/07/1977 
Martin,6043.0,6043.0,HRSG3A,3ST,,Pipeline Natural Gas,NG,NG,CT,250.0,5931899.016,X-walk from Travis,OPR,Jun/01/1993 
Martin,6043.0,6043.0,HRSG3A,3GT1,,Pipeline Natural Gas,NG,NG,CT,250.0,5931899.016,X-walk from Travis,OPR,Jun/01/1993 
Martin,6043.0,6043.0,HRSG3B,3GT2,,Pipeline Natural Gas,NG,NG,CT,250.0,5116276.063,X-walk from Travis,OPR,Jun/01/1993 
Martin,6043.0,6043.0,HRSG3B,3ST,,Pipeline Natural Gas,NG,NG,CT,250.0,5116276.063,X-walk from Travis,OPR,Jun/01/1993 
Martin,6043.0,6043.0,HRSG4A,4GT1,,Pipeline Natural Gas,NG,NG,CT,250.0,8138605.603999999,X-walk from Travis,OPR,Jun/12/1993 
Martin,6043.0,6043.0,HRSG4A,4ST,,Pipeline Natural Gas,NG,NG,CT,250.0,8138605.603999999,X-walk from Travis,OPR,Jun/12/1993 
Martin,6043.0,6043.0,HRSG4B,4GT2,,Pipeline Natural Gas,NG,NG,CT,250.0,5497041.956,X-walk from Travis,OPR,Jun/12/1993 
Martin,6043.0,6043.0,HRSG4B,4ST,,Pipeline Natural Gas,NG,NG,CT,250.0,5497041.956,X-walk from Travis,OPR,Jun/12/1993 
Martin,6043.0,6043.0,PMR1,1,PMR1,Pipeline Natural Gas,NG,RFO,ST,900.0,6528271.821,X-walk from Travis,OPR,Dec/22/1980 
Martin,6043.0,6043.0,PMR2,2,PMR2,Pipeline Natural Gas,NG,RFO,ST,900.0,7694736.3,X-walk from Travis,OPR,Jun/17/1981 
Martin,6043.0,6043.0,PMR8A,8,PMR8A,Pipeline Natural Gas,NG,NG,CT,303.0,12467422.51,X-walk from Travis,OPR,Jun/14/2001 
Martin,6043.0,6043.0,PMR8A,8A,PMR8A,Pipeline Natural Gas,NG,NG,CT,303.0,12467422.51,X-walk from Travis,OPR,Jun/14/2001 
Martin,6043.0,6043.0,PMR8B,8,PMR8B,Pipeline Natural Gas,NG,NG,CT,303.0,11746916.34,X-walk from Travis,OPR,Jun/14/2001 
